id,program,title,link,upvotes,bounty,vuln_type,date
7919,Respondly,XSS via Email,hackerone.com/reports/7919,4,0.0,Cross-site Scripting (XSS) - Generic,2014-04-21
7921,Localize,Assigning a non-existing role to user causes exception when opening project page,hackerone.com/reports/7921,3,0.0,Uncontrolled Resource Consumption,2014-04-19
7923,Localize,Apache2 /icons/ folder accessible,hackerone.com/reports/7923,4,0.0,Information Disclosure,2014-05-18
7924,Respondly,Clickjacking - changing role,hackerone.com/reports/7924,1,0.0,UI Redressing (Clickjacking),2014-04-21
7929,HackerOne,Arbitrary file uploads to Amazon WS.,hackerone.com/reports/7929,4,0.0,Violation of Secure Design Principles,2014-04-26
7930,Localize,Information Disclosure (Directory Structure),hackerone.com/reports/7930,4,0.0,Information Disclosure,2014-04-18
7931,HackerOne,Issue with remember_user_token,hackerone.com/reports/7931,4,150.0,Violation of Secure Design Principles,2015-05-28
7936,Secret,Login CSRF in Secret.ly,hackerone.com/reports/7936,5,0.0,Cross-Site Request Forgery (CSRF),2014-06-09
7941,Localize,A Serious Bug on SIGNUP Process!,hackerone.com/reports/7941,4,0.0,Memory Corruption - Generic,2014-04-22
7945,Respondly,x-frame options-sameorigin warning,hackerone.com/reports/7945,4,0.0,Violation of Secure Design Principles,2014-05-18
7949,Respondly,DNS Misconfiguration,hackerone.com/reports/7949,2,0.0,,2014-05-18
7950,Localize,User credentials are sent in clear text,hackerone.com/reports/7950,2,0.0,Information Disclosure,2014-04-18
7954,Localize,Password type input with auto-complete enabled,hackerone.com/reports/7954,4,0.0,Improper Authentication - Generic,2014-04-19
7962,Localize,CSRF in adding phrase.,hackerone.com/reports/7962,12,0.0,Cross-Site Request Forgery (CSRF),2014-04-19
7968,Localize,Sensitive file,hackerone.com/reports/7968,5,0.0,Violation of Secure Design Principles,2014-04-18
7969,Respondly,HTTP Strict transport security policy not enabled,hackerone.com/reports/7969,2,0.0,Violation of Secure Design Principles,2014-04-21
7972,Localize,Full Path Disclosure,hackerone.com/reports/7972,4,0.0,Information Disclosure,2014-04-19
7995,Localize,XSS in password,hackerone.com/reports/7995,5,0.0,Cross-site Scripting (XSS) - Generic,2014-05-11
8010,Respondly,XSS via Email Link,hackerone.com/reports/8010,4,0.0,Cross-site Scripting (XSS) - Generic,2014-04-21
8013,Localize,Full Path Disclosure (2),hackerone.com/reports/8013,3,0.0,Information Disclosure,2014-04-19
8017,Localize,Login page password-guessing attack,hackerone.com/reports/8017,6,0.0,,2014-04-20
8019,Localize,Possible sensitive files,hackerone.com/reports/8019,7,0.0,Information Disclosure,2014-04-20
8053,Respondly,X-Content-Type-Options header missing,hackerone.com/reports/8053,1,0.0,Violation of Secure Design Principles,2014-05-21
8055,Localize,Apache Documentation,hackerone.com/reports/8055,5,0.0,Information Disclosure,2014-04-18
8059,Localize,X-Content-Type-Options header missing,hackerone.com/reports/8059,2,0.0,Violation of Secure Design Principles,2014-05-19
8064,Localize,Numerous open ports/services,hackerone.com/reports/8064,5,0.0,Information Disclosure,2014-04-21
8082,HackerOne,Password Reset Bug,hackerone.com/reports/8082,15,100.0,Violation of Secure Design Principles,2014-09-25
8088,Localize,Full Path Disclosure (FPD) in www.localize.io,hackerone.com/reports/8088,3,0.0,Information Disclosure,2014-04-19
8090,Localize,Full Path Disclosure / Info Disclosure in Creating New Group,hackerone.com/reports/8090,12,0.0,Information Disclosure,2014-04-19
8091,Localize,Full Path Disclosure / Info Disclosure in Importing XML Section!,hackerone.com/reports/8091,3,0.0,Information Disclosure,2014-04-19
8093,Localize,infinite number of new project creation!,hackerone.com/reports/8093,3,0.0,Memory Corruption - Generic,2014-04-22
8102,Localize,Making groups in any project without permission ,hackerone.com/reports/8102,3,0.0,Privilege Escalation,2014-04-20
8104,Localize,Deleting groups in any project without permission ,hackerone.com/reports/8104,3,0.0,Privilege Escalation,2014-04-20
8184,Localize,OPTIONS Method Enabled,hackerone.com/reports/8184,3,0.0,,2014-04-21
8216,Localize,Group Creation Via CSRF,hackerone.com/reports/8216,2,0.0,Cross-Site Request Forgery (CSRF),2014-04-21
8218,Localize,Group Deletion Via CSRF,hackerone.com/reports/8218,2,0.0,Cross-Site Request Forgery (CSRF),2014-04-21
8224,Localize, Private Project Access Request Accpeted Via CSRF ,hackerone.com/reports/8224,2,0.0,Cross-Site Request Forgery (CSRF),2014-04-21
8226,Localize,Private Project Access Request Invitation Sent Via CSRF ,hackerone.com/reports/8226,9,0.0,Cross-Site Request Forgery (CSRF),2014-04-21
8239,Localize,No Wildcard DNS,hackerone.com/reports/8239,2,0.0,Violation of Secure Design Principles,2014-04-21
8242,Respondly,Allowed method disclosure,hackerone.com/reports/8242,2,0.0,Violation of Secure Design Principles,2014-04-21
8273,Localize,Projects Watch or Notifications Settings Change Via CSRF,hackerone.com/reports/8273,3,0.0,Cross-Site Request Forgery (CSRF),2014-05-21
8737,Respondly,Deleting team members,hackerone.com/reports/8737,8,0.0,Cross-site Scripting (XSS) - Generic,2014-04-23
8780,StopTheHacker,Information Disclosure (FPD) - stopthehacker.com,hackerone.com/reports/8780,4,0.0,Information Disclosure,2014-07-08
8843,StopTheHacker,CSRF - Disabling orders at https://panel.stopthehacker.com/manage/disable-order/order/ID,hackerone.com/reports/8843,2,0.0,Cross-Site Request Forgery (CSRF),2014-07-19
8862,StopTheHacker,XSS in Stopthehacker support,hackerone.com/reports/8862,3,0.0,Cross-site Scripting (XSS) - Generic,2014-07-19
8996,Respondly,No Bruteforce Protection,hackerone.com/reports/8996,4,0.0,Improper Authentication - Generic,2014-05-22
9008,Localize,Criptographic Issue: Strisct Transport Security with not good max age..(TOO SHORT!),hackerone.com/reports/9008,3,0.0,Cryptographic Issues - Generic,2014-04-23
9088,Localize,"Atttacker can send ""Invitation Request"" to a Project that is not even created yet!",hackerone.com/reports/9088,5,0.0,Improper Authentication - Generic,2014-04-23
9137,Respondly,Full Path Disclosure,hackerone.com/reports/9137,3,0.0,Information Disclosure,2014-04-23
9148,StopTheHacker,XSS Reflected - https://www.stopthehacker.com/,hackerone.com/reports/9148,2,0.0,Cross-site Scripting (XSS) - Generic,2014-08-08
9230,StopTheHacker,XSS 1,hackerone.com/reports/9230,7,0.0,Cross-site Scripting (XSS) - Generic,2014-07-18
9256,Localize,Full Path Disclosure (FPD) in www.localize.im,hackerone.com/reports/9256,3,0.0,Information Disclosure,2014-04-23
9375,Ian Dunn,Stored XSS in all fields in Basic Google Maps Placemarks Settings,hackerone.com/reports/9375,2,25.0,Cross-site Scripting (XSS) - Generic,2014-04-23
9391,Ian Dunn,Xss in CampTix Event Ticketing,hackerone.com/reports/9391,4,0.0,Cross-site Scripting (XSS) - Generic,2014-04-24
9460,Respondly,OAuth Bug,hackerone.com/reports/9460,5,0.0,Improper Authentication - Generic,2014-04-30
9479,HackerOne,Anti-MIME-Sniffing header X-Content-Type-Options header has not been set.,hackerone.com/reports/9479,9,0.0,Violation of Secure Design Principles,2015-04-28
9485,Ian Dunn,Multiple Path Disclosure,hackerone.com/reports/9485,9,0.0,Information Disclosure,2016-07-16
9516,Ian Dunn,PHP and Wordpress version disclosure,hackerone.com/reports/9516,2,0.0,Information Disclosure,2014-06-11
9522,Automattic,https://polldaddy.com storage.swf XSS,hackerone.com/reports/9522,4,0.0,Cross-site Scripting (XSS) - Generic,2014-07-08
9735,StopTheHacker,Reflected cross site scripting in login page ,hackerone.com/reports/9735,5,0.0,Cross-site Scripting (XSS) - Generic,2014-09-07
9745,Localize,Full Path Disclosure (FPD) in www.localize.im,hackerone.com/reports/9745,4,0.0,Information Disclosure,2014-07-08
9774,Slack,Stored XSS Found,hackerone.com/reports/9774,9,0.0,Cross-site Scripting (XSS) - Generic,2014-06-01
9950,HackerOne,All Active user sessions should be deleted when user change his password!,hackerone.com/reports/9950,11,100.0,Violation of Secure Design Principles,2016-04-25
10109,HackerOne,Flooding mailbox of user,hackerone.com/reports/10109,6,0.0,Violation of Secure Design Principles,2014-04-30
10186,RelateIQ,Old Sessions remain valid after the password change.,hackerone.com/reports/10186,3,0.0,Improper Authentication - Generic,2014-06-11
10297,Slack,Stored XSS in slack.com (integrations),hackerone.com/reports/10297,2,0.0,Cross-site Scripting (XSS) - Generic,2014-05-29
10373,Internet Bug Bounty,Bypassing Same Origin Policy With JSONP APIs and Flash,hackerone.com/reports/10373,5,0.0,,2014-07-19
10377,C2FO,All Active user sessions should be destroyed when user change his password!,hackerone.com/reports/10377,1,0.0,Violation of Secure Design Principles,2014-09-23
10554,Coinbase,Bypassing 2FA for BTC transfers,hackerone.com/reports/10554,18,1000.0,Improper Authentication - Generic,2014-09-25
10563,Coinbase,"CSRF on ""Set as primary"" option on the accounts page",hackerone.com/reports/10563,3,100.0,Cross-Site Request Forgery (CSRF),2014-07-26
10577,Localize,XSS in Team Only Area,hackerone.com/reports/10577,4,0.0,Cross-site Scripting (XSS) - Generic,2014-07-08
10829,Coinbase,"CSRF in function ""Set as primary"" on  accounts page",hackerone.com/reports/10829,1,0.0,Cross-Site Request Forgery (CSRF),2014-06-06
11073,Slack,XSS in gist integration,hackerone.com/reports/11073,157,500.0,Cross-site Scripting (XSS) - Generic,2019-04-28
11625,Hubdia,Subscribe User bug,hackerone.com/reports/11625,2,0.0,Violation of Secure Design Principles,2014-07-08
11722,Coinbase,Simultaneous Session Logon : Improper Session Management,hackerone.com/reports/11722,4,0.0,Improper Authentication - Generic,2014-08-26
11729,Ian Dunn,Path Disclosure Vulnerability,hackerone.com/reports/11729,6,0.0,Information Disclosure,2016-08-18
11945,joola.io,HTTP Strict Transport Security (HSTS) Policy Not Enabled,hackerone.com/reports/11945,1,0.0,Violation of Secure Design Principles,2014-07-08
11951,joola.io,SSH Port Wide Open,hackerone.com/reports/11951,2,0.0,Information Disclosure,2014-07-08
12042,joola.io,Login password guessing attack,hackerone.com/reports/12042,3,0.0,Violation of Secure Design Principles,2014-05-19
12297,Internet Bug Bounty,Python vulnerability: reading arbitrary process memory,hackerone.com/reports/12297,1,0.0,,2014-06-20
12341,Kadira,MISSING SPF (Sender Policy Framework) for meteorapm.com,hackerone.com/reports/12341,4,0.0,Information Disclosure,2014-07-08
12355,Kadira,Undeletable File,hackerone.com/reports/12355,2,0.0,Cryptographic Issues - Generic,2014-07-08
12389,Respondly,XSS in the input,hackerone.com/reports/12389,3,0.0,Cross-site Scripting (XSS) - Generic,2014-07-08
12425,Kadira,API keys being cached ,hackerone.com/reports/12425,3,0.0,Violation of Secure Design Principles,2014-07-08
12453,ReddAPI,Strict Transport Security Misconfiguration,hackerone.com/reports/12453,5,0.0,Cryptographic Issues - Generic,2014-10-28
12454,ReddAPI,Browser cross-site scripting filter misconfiguration,hackerone.com/reports/12454,3,0.0,Violation of Secure Design Principles,2014-10-28
12457,ReddAPI, Content Sniffing not disabled,hackerone.com/reports/12457,2,0.0,Violation of Secure Design Principles,2014-10-28
12497,Internet Bug Bounty,Adobe Flash Player FileReference Use-after-Free Vulnerability,hackerone.com/reports/12497,4,7500.0,Memory Corruption - Generic,2014-10-07
12506,Secret,Content Sniffing not disabled,hackerone.com/reports/12506,2,0.0,Violation of Secure Design Principles,2014-07-08
12613,joola.io,X-Content-Type-Options header missing,hackerone.com/reports/12613,2,0.0,Violation of Secure Design Principles,2014-07-08
12617,Faceless,Account hijacking possible through ADB backup feature,hackerone.com/reports/12617,2,0.0,Information Disclosure,2014-05-21
12782,HackerOne,Spamming any user from Reset Password Function,hackerone.com/reports/12782,5,0.0,Violation of Secure Design Principles,2016-05-03
12815,HackerOne,Improper filtering of classes used in codeblocks in Markdown,hackerone.com/reports/12815,5,0.0,Cross-site Scripting (XSS) - Generic,2014-07-08
12836,Localize,missing sender policy framework (SPF),hackerone.com/reports/12836,4,0.0,Violation of Secure Design Principles,2014-08-09
12949,Urban Dictionary,Open Redirection,hackerone.com/reports/12949,2,0.0,Open Redirect,2014-07-08
12964,Urban Dictionary,Open URL Redirection,hackerone.com/reports/12964,4,0.0,Open Redirect,2014-07-08
12977,Secret,secret app for iOS and android is sending some info over HTTP,hackerone.com/reports/12977,3,0.0,Cryptographic Issues - Generic,2014-08-16
13237,Localize,full path disclosure from false language,hackerone.com/reports/13237,3,0.0,Information Disclosure,2014-08-06
13285,Khan Academy,Suffix of url-path is vulnerable to XSS-attack,hackerone.com/reports/13285,3,0.0,Cross-site Scripting (XSS) - Generic,2014-09-16
13286,IRCCloud,Host Header Injection - irccloud.com,hackerone.com/reports/13286,10,100.0,Violation of Secure Design Principles,2014-07-08
13314,Khan Academy,CRLF Injection,hackerone.com/reports/13314,2,0.0,Cross-Site Request Forgery (CSRF),2014-08-07
13506,Khan Academy,Unchecking hidden parameter is vulnerable to XSS-attack,hackerone.com/reports/13506,3,0.0,Cross-site Scripting (XSS) - Generic,2014-08-07
13550,Factlink,Click jacking,hackerone.com/reports/13550,2,0.0,UI Redressing (Clickjacking),2014-07-08
13551,Factlink,HTML5 cross-origin resource sharing,hackerone.com/reports/13551,4,0.0,,2014-07-08
13553,Factlink,Url Redirection,hackerone.com/reports/13553,2,0.0,Open Redirect,2014-06-10
13555,Factlink,Login CSRF using Twitter oauth,hackerone.com/reports/13555,7,0.0,Cross-Site Request Forgery (CSRF),2014-07-05
13557,Factlink,Leaking of password reset token through referer,hackerone.com/reports/13557,4,0.0,Information Disclosure,2014-07-08
13563,Factlink,Missing SPF for factlink.com and Staging.factlink.com,hackerone.com/reports/13563,4,0.0,Cryptographic Issues - Generic,2014-07-08
13567,Factlink,Password Complexity very low.,hackerone.com/reports/13567,5,0.0,Improper Authentication - Generic,2014-07-08
13583,Factlink,Sign  up CSRF,hackerone.com/reports/13583,3,0.0,Cross-Site Request Forgery (CSRF),2014-06-05
13602,Factlink,Session not expired on logout,hackerone.com/reports/13602,5,0.0,,2014-07-08
13628,IRCCloud,Password type input with auto-complete enabled,hackerone.com/reports/13628,3,0.0,Violation of Secure Design Principles,2014-11-17
13634,IRCCloud,Missing Character Restriction,hackerone.com/reports/13634,2,0.0,Violation of Secure Design Principles,2014-11-17
13639,Factlink,X/Csrf token problem,hackerone.com/reports/13639,3,0.0,Improper Authentication - Generic,2014-05-30
13652,Factlink,Proxy service crash DoS,hackerone.com/reports/13652,9,0.0,Uncontrolled Resource Consumption,2014-06-04
13679,Factlink,Meta characters not filtered on signup,hackerone.com/reports/13679,7,0.0,Violation of Secure Design Principles,2014-07-08
13703,Automattic,xss in app.simplenote.com,hackerone.com/reports/13703,3,0.0,Cross-site Scripting (XSS) - Generic,2014-07-08
13705,Automattic,logout csrf app.simplenote.com/logout,hackerone.com/reports/13705,4,0.0,Cross-Site Request Forgery (CSRF),2014-07-08
13746,Automattic,xss in simperium.com,hackerone.com/reports/13746,2,0.0,Cross-site Scripting (XSS) - Generic,2014-08-10
13748,HackerOne,Potential denial of service in hackerone.com/teams/new,hackerone.com/reports/13748,3,0.0,Uncontrolled Resource Consumption,2014-06-20
13794,Automattic,XSS on gravatar,hackerone.com/reports/13794,2,0.0,Cross-site Scripting (XSS) - Generic,2014-09-07
13856,X / xAI,CSRF   in crashlytics.com,hackerone.com/reports/13856,1,0.0,Cross-Site Request Forgery (CSRF),2014-09-08
13939,Automattic,information disclosure,hackerone.com/reports/13939,1,0.0,Information Disclosure,2014-07-16
13959,Automattic,privilege escalation,hackerone.com/reports/13959,9,0.0,Improper Authentication - Generic,2014-08-10
14092,Slack,Remote file Inclusion - RFI in upload,hackerone.com/reports/14092,7,0.0,Code Injection,2014-07-08
14127,Slack,SSRF on https://whitehataudit.slack.com/account/photo,hackerone.com/reports/14127,5,0.0,Command Injection - Generic,2014-12-21
14177,X / xAI,Token remains alive ever after logging out!,hackerone.com/reports/14177,3,0.0,Improper Authentication - Generic,2014-11-17
14199,X / xAI,uclfinal.twitter.com and euro2012.twitter.com are vulnerable to CRIME attack,hackerone.com/reports/14199,3,0.0,Cryptographic Issues - Generic,2014-08-16
14303,Automattic,http://jetpack.me/ Self XSS,hackerone.com/reports/14303,2,0.0,Cross-site Scripting (XSS) - Generic,2014-07-08
